customer_id,recency,frequency,monetary,RFM_score,segment
15107,1659,1,16.87,121,At-risk customers
15108,394,5,1409.51,455,Price-sensitive users
15109,2110,1,7.4,121,At-risk customers
15110,660,3,275.34000000000003,354,New buyers
15111,528,1,92.11,322,High-value loyal customers
15112,138,3,182.1,553,New buyers
15113,1430,1,25.08,121,At-risk customers
15116,684,3,582.92,355,New buyers
15117,54,3,777.4599999999999,555,Price-sensitive users
15118,698,1,74.86,322,High-value loyal customers
15119,1157,1,41.81,221,At-risk customers
15120,535,2,136.24,342,High-value loyal customers
15122,1234,3,190.59,253,New buyers
15123,1614,1,53.41,121,At-risk customers
15124,1310,3,607.1,255,New buyers
15125,817,1,63.22,321,High-value loyal customers
15126,1437,5,248.48000000000002,153,New buyers
15127,1519,1,28.08,121,At-risk customers
15128,67,4,893.22,555,Price-sensitive users
15129,127,2,270.64,544,High-value loyal customers
15130,720,4,1166.56,355,Price-sensitive users
15131,582,2,34.83,341,High-value loyal customers
15133,1863,1,121.3,122,At-risk customers
15136,713,5,609.58,355,Price-sensitive users
15137,146,4,526.2099999999999,555,New buyers
15139,1038,2,175.16,243,At-risk customers
15140,114,1,29.12,521,High-value loyal customers
15142,232,4,740.87,455,Price-sensitive users
15143,1219,1,51.9,221,At-risk customers
15144,397,3,167.44,453,New buyers
15145,442,2,265.99,444,High-value loyal customers
15146,1331,1,48.35,221,At-risk customers
15147,1916,1,46.64,121,At-risk customers
15148,1044,1,23.14,221,At-risk customers
15149,1096,1,95.23,222,At-risk customers
15151,1994,1,329.88,124,At-risk customers
15153,1646,2,539.53,145,At-risk customers
15156,530,1,82.68,322,High-value loyal customers
15157,1310,2,244.3,243,At-risk customers
15158,662,1,25.06,321,High-value loyal customers
15159,1737,1,99.09,122,At-risk customers
15160,421,4,567.0899999999999,455,New buyers
15161,1777,1,364.67,124,At-risk customers
15162,1393,2,127.28999999999999,142,At-risk customers
15163,188,1,101.02,522,High-value loyal customers
15166,393,2,65.27000000000001,441,High-value loyal customers
15167,1821,1,191.88,123,At-risk customers
15168,632,3,227.87,353,New buyers
15169,1117,1,324.31,224,At-risk customers
15170,862,3,386.21000000000004,254,New buyers
15171,1700,1,167.88,123,At-risk customers
15172,190,1,225.14,523,High-value loyal customers
15173,153,3,206.45000000000002,553,New buyers
15174,198,2,223.3,543,High-value loyal customers
15175,933,1,288.15,224,High-value loyal customers
15176,821,2,270.13,344,High-value loyal customers
15177,1155,3,312.86,254,New buyers
15178,1049,1,57.33,221,At-risk customers
15179,76,2,123.07000000000001,542,High-value loyal customers
15180,309,1,590.97,425,High-value loyal customers
15181,1925,1,102.12,122,At-risk customers
15182,500,1,29.93,321,High-value loyal customers
15183,721,1,102.05,322,High-value loyal customers
15184,1497,1,121.74,122,At-risk customers
15185,38,2,478.93,545,New buyers
15186,2109,1,109.48,122,At-risk customers
15187,1139,2,278.16,244,At-risk customers
15189,1654,1,331.45,124,At-risk customers
15191,1829,2,190.77,143,At-risk customers
15192,217,2,114.42,542,High-value loyal customers
15193,1186,1,195.71,223,At-risk customers
15194,225,4,343.25,454,New buyers
15195,1819,2,1132.71,145,Price-sensitive users
15196,582,4,514.34,355,New buyers
15197,14,2,61.05,541,High-value loyal customers
15198,1501,2,544.19,145,At-risk customers
15199,1549,1,49.17,121,At-risk customers
15200,885,1,78.77,222,High-value loyal customers
15201,1761,2,446.52,145,At-risk customers
15202,382,3,382.43,454,New buyers
15203,469,1,107.58,422,High-value loyal customers
15204,1899,1,83.98,122,At-risk customers
15205,244,1,397.1,424,High-value loyal customers
15206,1468,1,245.62,123,At-risk customers
15207,996,2,222.93,243,High-value loyal customers
15208,659,2,260.69,344,High-value loyal customers
15211,1378,1,51.19,121,At-risk customers
15212,326,1,5.76,421,High-value loyal customers
15213,341,5,404.05,454,New buyers
15214,2078,1,1002.36,125,At-risk customers
15215,451,6,687.3000000000001,455,Price-sensitive users
15216,80,2,175.7,543,High-value loyal customers
15217,446,1,504.28,425,High-value loyal customers
15219,645,1,145.78,322,High-value loyal customers
15220,20,2,396.53999999999996,544,High-value loyal customers
15221,1103,1,139.8,222,At-risk customers
15225,805,1,236.03,323,High-value loyal customers
15226,1193,1,51.57,221,At-risk customers
15227,918,2,58.089999999999996,241,High-value loyal customers
15228,715,1,317.6,324,High-value loyal customers
15230,892,1,85.45,222,High-value loyal customers
15231,994,2,40.96,241,High-value loyal customers
15232,1588,2,402.41999999999996,144,At-risk customers
15233,1788,1,161.6,123,At-risk customers
15234,1248,2,246.01,243,At-risk customers
15237,1113,1,70.15,221,At-risk customers
15238,527,3,170.48000000000002,353,New buyers
15239,79,4,368.35,554,New buyers
15240,889,1,20.73,221,High-value loyal customers
15241,1364,1,42.92,121,At-risk customers
15242,214,1,125.53,522,High-value loyal customers
15243,710,2,215.0,343,High-value loyal customers
15244,115,2,335.02000000000004,544,High-value loyal customers
15245,185,3,1189.56,555,Price-sensitive users
15246,260,1,14.56,421,High-value loyal customers
15248,1735,2,347.02,144,At-risk customers
15249,1646,1,125.26,122,At-risk customers
15250,9,1,131.11,522,High-value loyal customers
15251,862,2,118.47,242,High-value loyal customers
15252,1014,2,92.17,242,At-risk customers
15253,1042,1,282.79,224,At-risk customers
15255,1656,1,280.94,124,At-risk customers
15256,1785,1,150.16,122,At-risk customers
15257,1442,1,286.82,124,At-risk customers
15258,1093,1,150.71,222,At-risk customers
15259,140,3,700.84,555,Price-sensitive users
15260,1110,2,214.89,243,At-risk customers
15261,1143,1,102.78,222,At-risk customers
15262,97,3,439.64,555,New buyers
15263,1121,1,56.15,221,At-risk customers
15265,533,1,144.43,322,High-value loyal customers
15267,1521,3,580.31,155,New buyers
15269,165,3,342.66,554,New buyers
15270,1927,1,55.02,121,At-risk customers
15271,274,2,135.66,442,High-value loyal customers
15272,953,1,24.33,221,At-risk customers
15273,341,3,498.97,455,New buyers
15274,1490,2,406.14000000000004,144,At-risk customers
15275,2020,1,139.13,122,At-risk customers
15276,37,3,113.69,552,New buyers
15277,1600,1,144.97,122,At-risk customers
15278,514,1,50.47,321,High-value loyal customers
15279,732,2,403.28,344,High-value loyal customers
15280,916,1,35.78,221,High-value loyal customers
15281,498,3,410.61,354,New buyers
15283,794,2,403.75,344,High-value loyal customers
15284,1063,1,237.58,223,At-risk customers
15286,351,2,291.93,444,High-value loyal customers
15287,1950,1,45.78,121,At-risk customers
15288,1724,1,49.52,121,At-risk customers
15290,1050,2,194.97,243,At-risk customers
15291,17,5,573.87,555,New buyers
15292,1364,3,267.72,154,At-risk customers
15293,2106,1,45.2,121,At-risk customers
15294,300,3,677.8199999999999,455,Price-sensitive users
15295,1230,1,5.7,221,At-risk customers
15297,513,1,39.09,321,High-value loyal customers
15298,1618,1,426.31,124,At-risk customers
15299,1536,2,147.72,142,At-risk customers
15300,1613,2,514.1600000000001,145,At-risk customers
15301,536,2,81.64,342,High-value loyal customers
15302,825,1,72.45,321,High-value loyal customers
15303,1346,1,166.38,123,At-risk customers
15304,84,2,658.21,545,New buyers
15305,1476,2,424.73,144,At-risk customers
15307,417,2,155.59,443,High-value loyal customers
15308,1898,1,96.8,122,At-risk customers
15309,69,1,155.1,523,High-value loyal customers
15310,1463,4,559.82,155,New buyers
15311,2112,1,247.37,123,At-risk customers
15312,667,1,118.14,322,High-value loyal customers
15315,33,1,426.85,524,High-value loyal customers
15316,361,2,954.14,445,Price-sensitive users
15317,374,3,277.7,454,New buyers
15319,1964,2,523.32,145,At-risk customers
15320,2076,1,17.19,121,At-risk customers
15322,271,3,320.77,454,New buyers
15324,1638,1,67.7,121,At-risk customers
15325,1979,1,234.33,123,At-risk customers
15326,67,1,244.82,523,High-value loyal customers
15327,1065,1,38.7,221,At-risk customers
15329,1458,1,216.97,123,At-risk customers
15330,1241,1,159.59,223,At-risk customers
15332,423,3,227.06,453,New buyers
15333,1427,3,745.06,155,Price-sensitive users
15334,23,2,602.74,545,New buyers
15335,243,3,773.37,455,Price-sensitive users
15336,1829,1,106.41,122,At-risk customers
15337,407,1,73.75,421,High-value loyal customers
15338,133,3,234.31,553,New buyers
15339,95,1,28.55,521,High-value loyal customers
15340,1171,2,343.04,244,At-risk customers
15341,937,2,354.05,244,High-value loyal customers
15342,1553,1,119.96,122,At-risk customers
15344,473,3,642.46,455,New buyers
15346,418,2,78.9,442,High-value loyal customers
15347,495,2,166.05,343,High-value loyal customers
15349,1106,4,974.3600000000001,255,Price-sensitive users
15350,1342,3,273.16,154,At-risk customers
15352,340,1,92.16,422,High-value loyal customers
15353,417,2,168.79,443,High-value loyal customers
15354,28,2,88.34,542,High-value loyal customers
15355,1772,1,427.28,124,At-risk customers
15356,633,3,202.19,353,New buyers
15357,805,2,332.82,344,High-value loyal customers
15358,755,1,171.77,323,High-value loyal customers
15359,965,1,400.56,224,At-risk customers
15360,88,3,643.09,555,New buyers
15361,1414,1,239.45,123,At-risk customers
15364,1878,1,49.85,121,At-risk customers
15365,1366,1,71.48,121,At-risk customers
15366,1178,1,45.62,221,At-risk customers
15367,1820,1,135.04,122,At-risk customers
15368,67,2,335.84999999999997,544,High-value loyal customers
15369,1217,2,78.15,242,At-risk customers
15370,1192,2,110.66000000000001,242,At-risk customers
15371,18,3,709.94,555,Price-sensitive users
15372,184,4,178.45,553,New buyers
15373,142,1,129.74,522,High-value loyal customers
15374,290,4,327.75,454,New buyers
15375,18,3,173.97,553,New buyers
15376,876,3,165.81,253,New buyers
15377,500,4,499.20000000000005,355,New buyers
15378,542,2,248.46,343,High-value loyal customers
15379,879,1,234.0,223,High-value loyal customers
15380,573,1,89.62,322,High-value loyal customers
15381,288,3,137.45,452,New buyers
15382,352,2,53.57,441,High-value loyal customers
15384,430,2,280.88,444,High-value loyal customers
15385,229,2,136.05,442,High-value loyal customers
15387,533,3,405.77,354,New buyers
15389,2002,1,21.61,121,At-risk customers
15391,912,1,29.96,221,High-value loyal customers
15392,1783,1,101.21,122,At-risk customers
15393,213,2,52.379999999999995,541,High-value loyal customers
15394,454,2,173.35,443,High-value loyal customers
15395,1590,1,364.13,124,At-risk customers
15396,757,2,462.59000000000003,345,High-value loyal customers
15397,1680,1,56.86,121,At-risk customers
15398,1179,1,42.6,221,At-risk customers
15399,481,1,13.8,421,High-value loyal customers
15400,1811,1,61.64,121,At-risk customers
15401,896,3,740.1199999999999,255,Price-sensitive users
15402,154,2,439.68,545,High-value loyal customers
15403,473,2,277.06,444,High-value loyal customers
15404,515,2,209.34,343,High-value loyal customers
15405,449,2,94.69,442,High-value loyal customers
15406,39,3,151.7,553,New buyers
15408,899,1,271.57,224,High-value loyal customers
15410,529,5,371.07,354,New buyers
15411,1477,1,219.73,123,At-risk customers
15412,479,1,58.49,421,High-value loyal customers
15413,214,1,38.75,521,High-value loyal customers
15414,893,5,779.71,255,Price-sensitive users
15415,888,2,64.8,241,High-value loyal customers
15416,348,3,372.63,454,New buyers
15417,803,2,272.02,344,High-value loyal customers
15419,1709,2,506.78000000000003,145,At-risk customers
15420,1270,1,35.03,221,At-risk customers
15422,1572,2,216.84,143,At-risk customers
15423,120,4,492.49,555,New buyers
15424,352,1,6.98,421,High-value loyal customers
15425,66,4,461.59000000000003,555,New buyers
15426,1042,1,469.68,225,At-risk customers
15427,750,3,245.92000000000002,353,New buyers
15429,460,4,305.38,454,New buyers
15430,91,1,59.96,521,High-value loyal customers
15431,1717,1,242.45,123,At-risk customers
15432,412,1,74.98,422,High-value loyal customers
15433,396,1,248.94,423,High-value loyal customers
15435,33,5,1636.67,555,Price-sensitive users
15436,594,1,110.69,322,High-value loyal customers
15437,1386,3,526.77,155,New buyers
15438,759,1,134.91,322,High-value loyal customers
15439,607,1,90.91,322,High-value loyal customers
15440,1338,2,316.93,244,At-risk customers
15441,1013,3,186.22,253,New buyers
15443,752,1,9.39,321,High-value loyal customers
15444,774,4,790.73,355,Price-sensitive users
15445,1155,1,89.68,222,At-risk customers
15446,236,6,833.6,455,Price-sensitive users
15448,1055,2,332.34000000000003,244,At-risk customers
15449,1323,2,243.73,243,At-risk customers
15451,567,3,115.36,352,New buyers
15452,642,2,311.56,344,High-value loyal customers
15453,1632,2,499.88,145,At-risk customers
15454,762,3,204.93,353,New buyers
15455,1172,1,81.98,222,At-risk customers
15456,1222,1,55.73,221,At-risk customers
15457,1519,1,479.93,125,At-risk customers
15459,514,2,153.3,343,High-value loyal customers
15460,161,4,391.26,554,New buyers
15461,336,2,312.15000000000003,444,High-value loyal customers
15462,22,1,149.98,522,High-value loyal customers
15464,96,2,52.93,541,High-value loyal customers
15465,344,2,57.83,441,High-value loyal customers
15466,2102,1,44.15,121,At-risk customers
15468,1407,2,300.59,144,At-risk customers
15469,1117,4,152.28,253,New buyers
15470,698,1,222.84,323,High-value loyal customers
15471,201,1,236.2,523,High-value loyal customers
15472,1629,2,676.68,145,At-risk customers
15473,83,2,591.24,545,New buyers
15474,418,2,110.21,442,High-value loyal customers
15475,417,6,1221.25,455,Price-sensitive users
15476,1577,1,127.84,122,At-risk customers
15477,247,4,429.49,454,New buyers
15478,220,2,295.29,544,High-value loyal customers
15479,1969,1,29.99,121,At-risk customers
15480,166,3,422.90999999999997,554,New buyers
15481,1415,3,466.8,155,New buyers
15482,739,1,50.82,321,High-value loyal customers
15483,410,1,193.86,423,High-value loyal customers
15484,611,3,516.48,355,New buyers
15487,109,1,56.5,521,High-value loyal customers
15489,9,2,206.85,543,High-value loyal customers
15490,585,4,510.39,355,New buyers
15491,949,1,81.76,222,High-value loyal customers
15492,160,4,639.09,555,Price-sensitive users
15493,1509,1,870.81,125,At-risk customers
15494,1123,1,226.25,223,At-risk customers
15496,671,1,76.94,322,High-value loyal customers
15497,1050,1,105.49,222,At-risk customers
15498,1545,1,39.74,121,At-risk customers
15500,1216,1,32.13,221,At-risk customers
15501,949,2,223.81,243,High-value loyal customers
15502,822,5,863.74,355,Price-sensitive users
15504,135,2,115.64,542,High-value loyal customers
15505,1211,2,561.51,245,At-risk customers
15506,21,3,105.98,552,New buyers
15507,1065,3,558.93,255,New buyers
15508,561,3,387.1,354,New buyers
15509,253,2,404.58000000000004,444,High-value loyal customers
15510,995,3,480.01,255,New buyers
15511,84,4,327.73,554,New buyers
15512,344,2,342.99,444,High-value loyal customers
15513,496,1,47.18,321,High-value loyal customers
15514,683,1,94.04,322,High-value loyal customers
15515,1645,1,163.74,123,At-risk customers
15516,139,3,165.3,553,New buyers
15517,505,2,1017.8,345,Price-sensitive users
15518,122,3,364.64,554,New buyers
15519,1689,3,495.72,155,At-risk customers
15521,1725,1,106.94,122,At-risk customers
15522,485,5,1379.0,455,Price-sensitive users
15523,1607,2,219.76000000000002,143,At-risk customers
15524,363,1,16.16,421,High-value loyal customers
15525,1003,1,8.33,221,At-risk customers
15526,698,3,271.02,354,New buyers
15528,917,1,342.6,224,High-value loyal customers
15529,1222,1,163.1,223,At-risk customers
15531,1976,2,193.11,143,At-risk customers
15532,721,3,404.97,354,New buyers
15533,947,2,147.09,242,High-value loyal customers
15536,117,5,313.26,554,New buyers
15538,78,2,598.99,545,New buyers
15539,1432,2,75.34,142,At-risk customers
15540,252,2,210.73,443,High-value loyal customers
15541,922,1,17.88,221,High-value loyal customers
15542,1050,2,120.02000000000001,242,At-risk customers
15543,91,3,198.13,553,New buyers
15544,300,2,383.12,444,High-value loyal customers
15545,676,3,146.31,352,New buyers
15547,1218,3,460.41999999999996,255,New buyers
15548,648,3,309.52,354,New buyers
15550,291,2,199.06,443,High-value loyal customers
15551,1837,1,60.55,121,At-risk customers
15554,1236,2,45.9,241,At-risk customers
15556,365,2,143.4,442,High-value loyal customers
15557,892,1,123.1,222,High-value loyal customers
15558,771,2,575.17,345,New buyers
15560,268,1,55.68,421,High-value loyal customers
15561,261,4,258.87,454,New buyers
15562,1273,2,541.3100000000001,245,At-risk customers
15563,340,3,231.24,453,New buyers
15564,1346,1,311.99,124,At-risk customers
15565,1749,1,16.82,121,At-risk customers
15566,1557,1,17.88,121,At-risk customers
15569,215,1,8.03,521,High-value loyal customers
15570,927,3,513.23,255,New buyers
15571,393,4,793.73,455,Price-sensitive users
15572,485,3,355.85,454,New buyers
15574,561,2,289.2,344,High-value loyal customers
15575,194,2,157.76,543,High-value loyal customers
15576,401,4,487.86,455,New buyers
15577,990,1,112.43,222,At-risk customers
15578,1125,1,64.4,221,At-risk customers
15579,424,3,164.56,453,New buyers
15580,75,4,404.28,554,New buyers
15581,975,1,40.19,221,At-risk customers
15582,345,2,271.09000000000003,444,High-value loyal customers
15584,608,3,275.39,354,New buyers
15585,316,4,664.8100000000001,455,Price-sensitive users
15586,423,3,543.94,455,New buyers
15587,421,1,102.08,422,High-value loyal customers
15588,196,3,306.93,554,New buyers
15589,411,2,46.57,441,High-value loyal customers
15590,393,3,353.76,454,New buyers
15591,1646,2,297.83,144,At-risk customers
15592,1152,2,81.15,242,At-risk customers
15594,772,1,70.1,321,High-value loyal customers
15595,257,3,212.27999999999997,453,New buyers
15596,659,2,335.40000000000003,344,High-value loyal customers
15597,868,2,854.5899999999999,245,Price-sensitive users
15598,293,1,188.73,423,High-value loyal customers
15599,908,1,16.16,221,High-value loyal customers
15600,559,2,190.81,343,High-value loyal customers
15601,1501,1,155.55,123,At-risk customers
15602,85,1,51.57,521,High-value loyal customers
15603,416,2,253.85,443,High-value loyal customers
15605,754,3,386.73,354,New buyers
15606,665,2,230.76000000000002,343,High-value loyal customers
15608,149,2,197.63,543,High-value loyal customers
15609,171,1,19.56,521,High-value loyal customers
15610,599,2,173.37,343,High-value loyal customers
15611,1763,1,61.55,121,At-risk customers
15612,879,3,371.19,254,New buyers
15613,70,2,447.36,545,High-value loyal customers
15614,989,2,210.61,243,High-value loyal customers
15617,1015,1,162.98,223,At-risk customers
15618,732,3,512.78,355,New buyers
15619,562,1,45.19,321,High-value loyal customers
15620,595,1,151.44,322,High-value loyal customers
15621,17,2,352.11,544,High-value loyal customers
15622,508,3,678.78,355,Price-sensitive users
15624,2121,1,29.44,121,At-risk customers
15625,898,1,27.68,221,High-value loyal customers
15626,1623,1,110.34,122,At-risk customers
15627,804,1,36.06,321,High-value loyal customers
15629,1283,1,301.66,224,At-risk customers
15630,2009,1,356.62,124,At-risk customers
15631,511,3,292.84000000000003,354,New buyers
15632,741,3,423.21,354,New buyers
15633,601,3,77.30000000000001,352,New buyers
15634,642,3,189.4,353,New buyers
15635,145,1,142.24,522,High-value loyal customers
15637,251,2,84.71,442,High-value loyal customers
15638,123,3,452.28,555,New buyers
15639,804,3,266.48,354,New buyers
15641,805,2,122.51,342,High-value loyal customers
15642,139,4,263.58,554,New buyers
15644,793,2,272.90999999999997,344,High-value loyal customers
15645,999,2,151.31,242,High-value loyal customers
15646,341,3,207.24,453,New buyers
15647,1079,4,1307.94,255,Price-sensitive users
15648,215,1,6.8,521,High-value loyal customers
15649,274,2,223.92,443,High-value loyal customers
15650,740,3,165.32,353,New buyers
15651,2081,1,11.63,121,At-risk customers
15652,1563,1,35.74,121,At-risk customers
15653,11,2,143.82,542,High-value loyal customers
15654,1351,1,59.06,121,At-risk customers
15655,949,2,112.92,242,High-value loyal customers
15656,620,2,413.35999999999996,344,High-value loyal customers
15657,584,4,492.16999999999996,355,New buyers
15658,1159,2,201.57,243,At-risk customers
15659,256,3,502.87,455,New buyers
15660,2,1,509.67,525,High-value loyal customers
15662,94,3,143.63,552,New buyers
15663,32,4,403.11,554,New buyers
15664,222,4,360.18,554,New buyers
15665,46,1,376.75,524,High-value loyal customers
15666,291,2,357.17,444,High-value loyal customers
15667,937,2,230.63,243,High-value loyal customers
15668,1461,3,515.63,155,New buyers
15669,480,1,52.69,421,High-value loyal customers
15670,49,1,4.5,521,High-value loyal customers
15671,958,1,35.49,221,At-risk customers
15672,1734,1,9.69,121,At-risk customers
15673,78,4,333.69,554,New buyers
15674,626,1,191.67,323,High-value loyal customers
15675,1400,1,100.37,122,At-risk customers
15676,481,1,125.44,422,High-value loyal customers
15677,847,2,995.27,345,Price-sensitive users
15678,84,1,468.8,525,High-value loyal customers
15680,1861,2,164.07999999999998,143,At-risk customers
15681,15,3,588.75,555,New buyers
15682,810,1,321.63,324,High-value loyal customers
15683,476,2,267.24,444,High-value loyal customers
15685,220,1,83.73,522,High-value loyal customers
15686,25,1,425.69,524,High-value loyal customers
15688,586,1,238.8,323,High-value loyal customers
15689,1704,1,21.32,121,At-risk customers
15690,112,1,361.7,524,High-value loyal customers
15691,515,2,101.60000000000001,342,High-value loyal customers
15692,40,2,230.68,543,High-value loyal customers
15693,1829,1,549.85,125,At-risk customers
15694,860,1,129.85,222,High-value loyal customers
15696,1384,1,27.18,121,At-risk customers
15697,578,5,420.73,354,New buyers
15698,1521,1,33.6,121,At-risk customers
15699,944,2,82.81,242,High-value loyal customers
15701,610,3,437.65000000000003,355,New buyers
15702,48,1,56.4,521,High-value loyal customers
15703,1266,2,457.90999999999997,245,At-risk customers
15704,1389,1,318.71,124,At-risk customers
15706,462,3,400.09999999999997,454,New buyers
15707,187,3,220.79000000000002,553,New buyers
15710,1220,1,23.23,221,At-risk customers
15711,1439,1,35.6,121,At-risk customers
15713,910,3,358.09,254,New buyers
15714,191,3,242.49,553,New buyers
15715,751,2,165.96,343,High-value loyal customers
15716,927,3,74.36000000000001,252,New buyers
15717,504,5,425.94,354,New buyers
15718,943,3,229.32999999999998,253,New buyers
15719,1463,1,22.8,121,At-risk customers
15720,1545,2,108.75,142,At-risk customers
15721,1299,2,228.15,243,At-risk customers
15722,472,3,159.41,453,New buyers
15723,364,1,226.32,423,High-value loyal customers
15724,53,2,211.39000000000001,543,High-value loyal customers
15726,1030,1,96.9,222,At-risk customers
15728,656,5,702.73,355,Price-sensitive users
15729,531,6,1068.46,355,Price-sensitive users
15731,183,2,865.12,545,Price-sensitive users
15733,43,3,606.87,555,New buyers
15734,450,2,224.23,443,High-value loyal customers
15735,1076,1,106.99,222,At-risk customers
15736,848,1,320.82,324,High-value loyal customers
15738,611,2,137.9,342,High-value loyal customers
15739,787,1,476.99,325,High-value loyal customers
15741,140,2,436.33,545,High-value loyal customers
15742,789,2,66.97,341,High-value loyal customers
15744,169,4,376.40999999999997,554,New buyers
15745,527,4,471.8,355,New buyers
15746,91,2,296.66,544,High-value loyal customers
15747,114,3,225.67000000000002,553,New buyers
15748,1378,2,97.68,142,At-risk customers
15749,597,1,152.98,323,High-value loyal customers
15750,1549,3,785.08,155,Price-sensitive users
15751,194,3,192.29000000000002,553,New buyers
15752,2062,1,94.49,122,At-risk customers
15753,461,2,186.75,443,High-value loyal customers
15754,66,2,185.96,543,High-value loyal customers
15755,78,2,95.62,542,High-value loyal customers
15756,63,6,815.1999999999999,555,Price-sensitive users
15757,1246,3,934.1099999999999,255,Price-sensitive users
15759,103,3,452.85,555,New buyers
15760,1176,1,305.71,224,At-risk customers
15761,496,1,10.21,321,High-value loyal customers
15762,427,2,315.76,444,High-value loyal customers
15763,1738,1,44.88,121,At-risk customers
15764,1586,2,48.24,141,At-risk customers
15765,1681,1,39.71,121,At-risk customers
15766,960,4,505.91999999999996,255,New buyers
15768,864,1,116.37,222,High-value loyal customers
15769,14,1,71.2,521,High-value loyal customers
15770,681,2,501.42,345,New buyers
15771,398,2,212.7,443,High-value loyal customers
15772,1074,2,89.57,242,At-risk customers
15773,727,1,476.33,325,High-value loyal customers
15774,899,1,168.29,223,High-value loyal customers
15775,1679,1,107.0,122,At-risk customers
15776,356,2,581.2,445,New buyers
15778,1724,1,219.14,123,At-risk customers
15780,590,2,72.29,341,High-value loyal customers
15781,318,4,311.5,454,New buyers
15782,1271,1,276.57,224,At-risk customers
15783,175,3,246.11,553,New buyers
15784,834,4,888.21,355,Price-sensitive users
15785,480,2,179.53,443,High-value loyal customers
15786,464,3,180.47,453,New buyers
15788,792,3,235.77999999999997,353,New buyers
15790,2128,1,107.98,122,At-risk customers
15791,971,2,395.24,244,High-value loyal customers
15793,1758,1,279.83,124,At-risk customers
15794,1943,2,255.08,143,At-risk customers
15795,447,2,860.77,445,Price-sensitive users
15796,810,2,251.93,343,High-value loyal customers
15797,197,1,210.04,523,High-value loyal customers
15799,690,2,255.6,343,High-value loyal customers
15800,493,1,132.43,322,High-value loyal customers
15801,1544,3,197.97,153,At-risk customers
15802,1932,1,95.17,122,At-risk customers
15803,1898,1,25.85,121,At-risk customers
15804,1679,3,380.82,154,At-risk customers
15805,1367,1,121.53,122,At-risk customers
15806,99,3,353.38,554,New buyers
15808,164,3,126.17999999999999,552,New buyers
15809,1431,2,220.81,143,At-risk customers
15810,1244,2,282.85,244,At-risk customers
15811,479,2,194.20999999999998,443,High-value loyal customers
15812,785,3,336.49,354,New buyers
15813,1397,1,11.72,121,At-risk customers
15814,489,3,411.61,454,New buyers
15815,251,3,204.88,453,New buyers
15816,1055,1,45.42,221,At-risk customers
15817,1809,1,104.4,122,At-risk customers
15818,1281,1,132.27,222,At-risk customers
15819,980,1,202.0,223,At-risk customers
15820,1256,1,11.82,221,At-risk customers
15821,290,3,181.64000000000001,453,New buyers
15822,88,1,121.64,522,High-value loyal customers
15824,585,3,362.22,354,New buyers
15825,893,4,613.6800000000001,255,New buyers
15826,1871,1,127.7,122,At-risk customers
15827,1518,1,27.6,121,At-risk customers
15829,1346,1,59.13,121,At-risk customers
15830,67,2,313.43,544,High-value loyal customers
15833,11,3,951.09,555,Price-sensitive users
15834,1072,3,260.6,254,New buyers
15835,710,4,710.5699999999999,355,Price-sensitive users
15836,181,4,296.04999999999995,554,New buyers
15838,391,2,75.73,442,High-value loyal customers
15839,552,1,255.55,323,High-value loyal customers
15840,487,5,325.65,454,New buyers
15841,1642,1,30.26,121,At-risk customers
15842,488,2,355.22,444,High-value loyal customers
15843,641,2,857.46,345,Price-sensitive users
15844,395,4,293.61,454,New buyers
15845,314,3,657.0,455,New buyers
15846,261,4,397.2,454,New buyers
15847,608,2,121.16,342,High-value loyal customers
15848,651,3,375.81,354,New buyers
15849,389,4,1041.4099999999999,455,Price-sensitive users
15850,344,1,47.12,421,High-value loyal customers
15851,830,1,6.28,321,High-value loyal customers
15852,2000,1,104.47,122,At-risk customers
15854,907,2,322.36,244,High-value loyal customers
15857,290,2,58.26,441,High-value loyal customers
15858,255,3,1852.26,455,Price-sensitive users
15859,41,1,35.6,521,High-value loyal customers
15860,1494,1,162.22,123,At-risk customers
15862,1444,2,386.93,144,At-risk customers
15863,655,3,406.57,354,New buyers
15864,161,2,136.0,542,High-value loyal customers
15865,648,1,77.53,322,High-value loyal customers
15866,50,2,172.06,543,High-value loyal customers
15867,589,2,278.57,344,High-value loyal customers
15868,1601,1,168.16,123,At-risk customers
15869,1073,2,30.810000000000002,241,At-risk customers
15870,783,1,163.7,323,High-value loyal customers
15872,475,3,235.46,453,New buyers
15873,1001,2,246.68,243,High-value loyal customers
15875,750,2,40.2,341,High-value loyal customers
15876,1262,2,91.08000000000001,242,At-risk customers
15877,550,2,173.61,343,High-value loyal customers
15878,1400,3,368.70000000000005,154,New buyers
15880,972,2,276.32,244,High-value loyal customers
15884,217,3,508.03999999999996,555,New buyers
15885,1517,3,283.82,154,At-risk customers
15886,646,3,84.65,352,New buyers
15889,225,3,275.12,454,New buyers
15890,789,4,352.57,354,New buyers
15891,500,2,157.13,343,High-value loyal customers
15895,1218,4,942.48,255,Price-sensitive users
15896,1553,1,345.03,124,At-risk customers
15897,725,3,645.12,355,New buyers
15898,269,3,738.85,455,Price-sensitive users
15899,1031,2,321.36,244,At-risk customers
15900,120,3,143.29000000000002,552,New buyers
15902,239,1,10.25,421,High-value loyal customers
15903,300,2,381.25,444,High-value loyal customers
15904,497,2,32.76,341,High-value loyal customers
15905,99,1,9.97,521,High-value loyal customers
15906,48,2,190.34,543,High-value loyal customers
15908,208,3,191.45,553,New buyers
